Bedrooms,Bathrooms,City,Zip_Code,Neighborhood,Avg_Rent,Avg_Sqft,Concierge,Lounge,A/C,Smoke Free,Pets Allowed,Pool,Gym,Laundry,Gated,Furnished,Wheelchair Accessible,Carpet,Wood Floor,Plank Floor,Tile Floor
0,1.0,Berkeley,94704,South Berkeley,3800,330.0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
2,1.0,Berkeley,94704,South Berkeley,7025,690.0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,1.0,Oakland,94612,Uptown Oakland,2625,520.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2450 ,520.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2885 ,533.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2550,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2325 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2325 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2325 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2350 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2350 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2350 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2350 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2375 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2375 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2375 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2400 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2400 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2400 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2425 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2425 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2425 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2475 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2475 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2500 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2500 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2500 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2500 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2575 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2675 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2700 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2750 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2750 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2775 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2775 ,440.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2475 ,520.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2675 ,520.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2700 ,520.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2725 ,520.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Uptown Oakland,2800 ,520.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2700,627.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2575 ,627.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2625 ,627.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2675 ,627.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2700 ,627.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2800 ,627.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2825 ,627.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2925,571.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2750 ,571.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2775 ,571.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2975 ,571.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3025 ,571.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3050 ,571.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3100 ,571.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2962,605.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2750 ,605.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2875 ,605.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2900 ,605.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3075 ,605.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3100 ,605.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3175 ,605.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2885 ,618.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2885 ,618.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2935 ,776.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2935 ,776.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3088,545.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2950 ,545.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2975 ,545.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3000 ,545.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3200 ,545.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3200 ,545.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3225 ,545.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3125,711.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2950 ,711.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3175 ,711.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3200 ,711.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3225 ,711.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3300 ,711.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3188,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2950 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2950 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3050 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3050 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3075 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3075 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3075 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3075 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3100 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3100 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3150 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3175 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3225 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3250 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3275 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3275 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3300 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3300 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3325 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3350 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3350 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3400 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3425 ,708.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3038,667.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2975 ,667.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3050 ,667.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3100 ,667.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,3512,713.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,3300 ,713.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,3325 ,713.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,3350 ,713.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,3550 ,713.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,3575 ,713.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,3725 ,713.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3638,980.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3500 ,980.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3525 ,980.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3625 ,980.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3650 ,980.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3675 ,980.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3775 ,980.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3675,873.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3500 ,873.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3525 ,873.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3550 ,873.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3750 ,873.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3775 ,873.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3850 ,873.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3612,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3550 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3550 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3550 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3575 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3575 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3600 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3600 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3625 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3625 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3625 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3675 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3675 ,952.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3625,909.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3550 ,909.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3575 ,909.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3600 ,909.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3600 ,909.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3625 ,909.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,3700 ,909.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4255,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4085 ,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4100 ,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4125 ,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4225 ,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4325 ,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4400 ,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2,2.0,Oakland,94612,Uptown Oakland,4425 ,954.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Oakland,1545,203.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1522,203.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1588,181.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1588,181.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1568,203.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1588,181.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1510,189.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1510,189.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1415,215.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1522,232.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1562,255.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Oakland,1702,228.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Uptown Oakland,2200 ,569.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
1,1.0,Oakland,94612,Uptown Oakland,2358 ,755.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
1,1.0,Oakland,94612,Uptown Oakland,2400 ,750.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
1,1.0,Oakland,94612,Uptown Oakland,2482 ,781.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
1,1.5,Oakland,94612,Uptown Oakland,2772 ,939.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
1,1.5,Oakland,94612,Uptown Oakland,2807 ,1163.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
2,2.0,Oakland,94612,Uptown Oakland,3342 ,1117.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
3,3.0,Oakland,94612,Uptown Oakland,5006 ,1685.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
1,1.0,Oakland,94612,Uptown Oakland,2532 ,890.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
2,2.0,Oakland,94612,Uptown Oakland,3380 ,1238.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
2,2.0,Oakland,94612,Uptown Oakland,3405 ,1270.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
2,2.0,Oakland,94612,Uptown Oakland,3615 ,1639.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
2,2.0,Oakland,94612,Uptown Oakland,3696 ,1238.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
3,3.0,Oakland,94612,Uptown Oakland,4891 ,1815.0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
0,1.0,Oakland,94609,Temescal,2547,404.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
0,1.0,Oakland,94609,Temescal,2547,404.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
0,1.0,Oakland,94609,Temescal,2498,472.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
0,1.0,Oakland,94609,Temescal,2498,472.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
1,1.0,Oakland,94609,Temescal,3169,619.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
1,1.0,Oakland,94609,Temescal,3197,619.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
2,1.0,Oakland,94609,Temescal,3500,899.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
2,1.0,Oakland,94609,Temescal,3500,899.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
2,2.0,Oakland,94609,Temescal,3880,1078.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
2,2.0,Oakland,94609,Temescal,3880,1078.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
1,1.0,Oakland,94609,Temescal,2826,619.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
2,1.0,Oakland,94609,Temescal,3242,834.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
2,1.0,Oakland,94609,Temescal,3242,834.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
1,1.0,Oakland,94609,Temescal,2809,704.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
1,1.0,Oakland,94606,East Lake,5090,650.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
1,1.0,Oakland,94606,East Lake,4778,650.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,6172,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,5612,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,5585,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,6230,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,6148,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,6300,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,6034,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,5902,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,6498,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
2,1.0,Oakland,94606,East Lake,6010,900.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
1,1.0,Oakland,94606,East Lake,5304,650.0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
0,1.0,Oakland,94612,Downtown Oakland,5853,459.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
0,1.0,Oakland,94612,Downtown Oakland,5853,459.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
0,1.0,Oakland,94612,Downtown Oakland,5853,459.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
1,1.0,Oakland,94612,Downtown Oakland,5704,780.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
1,1.0,Oakland,94612,Downtown Oakland,5704,775.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
1,1.0,Oakland,94612,Downtown Oakland,5704,785.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
3,2.0,Oakland,94612,Downtown Oakland,13254,1301.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
3,2.0,Oakland,94612,Downtown Oakland,5592,1301.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
3,3.0,Oakland,94612,Downtown Oakland,13831,1520.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
3,3.0,Oakland,94612,Downtown Oakland,4478,1520.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
3,3.0,Oakland,94612,Downtown Oakland,10414,1521.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
0,1.0,Oakland,94612,Downtown Oakland,5345,447.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
0,1.0,Oakland,94612,Downtown Oakland,5345,447.0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
1,1.0,Oakland,94619,Shafter,2799 ,704.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.0,Oakland,94619,Shafter,2799 ,704.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,2.0,Oakland,94619,Shafter,3499 ,916.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,2.0,Oakland,94619,Shafter,3499 ,916.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,2.0,Oakland,94619,Shafter,3499 ,916.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,2.0,Oakland,94619,Shafter,3625 ,1001.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2,2.0,Oakland,94619,Shafter,3625 ,1001.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
